Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""""","=""""","=""7/2""","=""""","=""6.48131005""","=""""","=""0.00000025""","=""0.0233315""","=""1.297""","=""  17  5d3.(4F).6s.(5F).6p 6D*        :    13  5d4.(5D).6p          4F*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""4D*""","=""1/2""","=""""","=""6.49122371""","=""""","=""0.00000025""","=""0.0099137""","=""0.981""","=""  33                                 :    10  5d4.(3P2).6p         4D*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""6.51751158""","=""""","=""0.00000025""","=""0.0262879""","=""""","=""  26  5d3.(4F).6s.(5F).6p 6F*        :    15  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""6.5207959""","=""""","=""0.0000004""","=""0.0032843""","=""1.56""","=""  19  5d3.(4P).6s.(5P).6p 6D*        :    16  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""6.5467391""","=""""","=""0.0000004""","=""0.0259432""","=""""","=""  12  5d4.(5D).6p 4D*                :    12  5d4.(5D).6p          6P*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.5589865""","=""""","=""0.0000004""","=""0.0122474""","=""1.374""","=""  16  5d3.(4F).6s.(5F).6p 4D*        :     9  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.5852388""","=""""","=""0.0000004""","=""0.0262523""","=""1.262""","=""  19  5d4.(5D).6p 6D*                :     6  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""6.61204779""","=""""","=""0.00000025""","=""0.0268090""","=""1.357""","=""  12  5d4.(5D).6p 6D*                :     9  5d4.(5D).6p          4D*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.61307847""","=""""","=""0.00000019""","=""0.0010307""","=""0.968""","=""  14  5d4.(3G).6p 4H*                :    12  5d3.(2G).6s.(3G).6p  4H*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""6.61703803""","=""""","=""0.00000017""","=""0.0039596""","=""1.086""","=""  14  5d4.(3H).6p 4H*                :    12  5d4.(3H).6p          4I*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""6.6236140""","=""""","=""0.0000004""","=""0.0065760""","=""0.976""","=""  18  5d3.(4F).6s.(5F).6p 6D*        :     7  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""6.62574197""","=""""","=""0.00000025""","=""0.0021280""","=""2.038""","=""  29  5d4.(5D).6p 4P*                :    18  5d4.(5D).6p          6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.69840862""","=""""","=""0.00000025""","=""0.0726667""","=""""","=""  12  5d4.(5D).6p 4P*                :     8  5d3.(4F).6s.(5F).6p  4F*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""6.70216348""","=""""","=""0.00000025""","=""0.0037549""","=""1.123""","=""  21  5d3.(4F).6s.(5F).6p 6F*        :    14  5d3.(2G).6s.(3G).6p  4H*  ""","=""L12177"""
