Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2p.(2P*).8p""","=""3D""","=""1""","=""""","=""""","=""""","=""""","=""""","="""""
"=""1s2.2p.(2P*).8p""","=""3D""","=""2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""1s2.2p.(2P*).8p""","=""3D""","=""3""","=""""","=""83.93656""","=""""","=""""","=""""","="""""
"=""1s2.2p.(2P*).8p""","=""3P""","=""0""","=""""","=""83.97158""","=""""","=""""","=""0.0350""","="""""
"=""1s2.2p.(2P*).8p""","=""3P""","=""1""","=""""","=""83.97158""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).8p""","=""3P""","=""2""","=""""","=""83.97158""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).8p""","=""1D""","=""2""","=""""","=""83.99417""","=""""","=""""","=""0.0226""","="""""
"=""1s2.2p.(2P*).8d""","=""3D*""","=""1""","=""""","=""84.04198""","=""""","=""""","=""0.0478""","="""""
"=""1s2.2p.(2P*).8d""","=""3D*""","=""2""","=""""","=""84.04198""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).8d""","=""3P*""","=""0""","=""""","=""84.06450""","=""""","=""""","=""0.0225""","="""""
"=""1s2.2p.(2P*).8d""","=""3P*""","=""1""","=""""","=""84.06450""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).8d""","=""3P*""","=""2""","=""""","=""84.06450""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).8d""","=""1P*""","=""1""","=""""","=""84.1053""","=""""","=""""","=""0.0408""","="""""
"=""1s2.2p.(2P*).9s""","=""3P*""","=""0""","=""""","=""84.5968""","=""""","=""""","=""0.492""","="""""
"=""1s2.2p.(2P*).9s""","=""3P*""","=""1""","=""""","=""84.6028""","=""""","=""""","=""0.006""","="""""
"=""1s2.2p.(2P*).9s""","=""3P*""","=""2""","=""""","=""84.61485""","=""""","=""""","=""0.0121""","="""""
"=""1s2.2p.(2P*).9p""","=""3D""","=""1""","=""""","=""84.6772""","=""""","=""""","=""0.0623""","="""""
"=""1s2.2p.(2P*).9p""","=""3D""","=""2""","=""""","=""84.6834""","=""""","=""""","=""0.006""","="""""
"=""1s2.2p.(2P*).9p""","=""3D""","=""3""","=""""","=""84.69270""","=""""","=""""","=""0.0093""","="""""
"=""1s2.2p.(2P*).9p""","=""3P""","=""0""","=""""","=""84.71572""","=""""","=""""","=""0.0230""","="""""
"=""1s2.2p.(2P*).9p""","=""3P""","=""1""","=""""","=""84.71572""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).9p""","=""3P""","=""2""","=""""","=""84.71572""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).9p""","=""1D""","=""2""","=""""","=""84.73079""","=""""","=""""","=""0.0151""","="""""
"=""1s2.2p.(2P*).9d""","=""3D*""","=""1""","=""""","=""84.76708""","=""""","=""""","=""0.0363""","="""""
"=""1s2.2p.(2P*).9d""","=""3D*""","=""2""","=""""","=""84.76708""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).9d""","=""3D*""","=""3""","=""""","=""84.76708""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).9d""","=""3P*""","=""0""","=""""","=""84.78756""","=""""","=""""","=""0.0205""","="""""
"=""1s2.2p.(2P*).9d""","=""3P*""","=""1""","=""""","=""84.78756""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).9d""","=""3P*""","=""2""","=""""","=""84.78756""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).9d""","=""1P*""","=""1""","=""""","=""84.8071""","=""""","=""""","=""0.0195""","="""""
"=""1s2.2p.(2P*).10s""","=""3P*""","=""0""","=""""","=""85.1583""","=""""","=""""","=""0.351""","="""""
"=""1s2.2p.(2P*).10s""","=""3P*""","=""1""","=""""","=""85.1626""","=""""","=""""","=""0.004""","="""""
"=""1s2.2p.(2P*).10s""","=""3P*""","=""2""","=""""","=""85.17147""","=""""","=""""","=""0.0089""","="""""
"=""1s2.2p.(2P*).10p""","=""3D""","=""1""","=""""","=""85.1824""","=""""","=""""","=""0.0109""","="""""
"=""1s2.2p.(2P*).10p""","=""3D""","=""2""","=""""","=""85.2240""","=""""","=""""","=""0.042""","="""""
"=""1s2.2p.(2P*).10p""","=""3D""","=""3""","=""""","=""85.23082""","=""""","=""""","=""0.0068""","="""""
"=""1s2.2p.(2P*).10p""","=""3P""","=""0""","=""""","=""85.24512""","=""""","=""""","=""0.0143""","="""""
"=""1s2.2p.(2P*).10p""","=""3P""","=""1""","=""""","=""85.24512""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).10p""","=""3P""","=""2""","=""""","=""85.24512""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).10p""","=""1D""","=""2""","=""""","=""85.25518""","=""""","=""""","=""0.0101""","="""""
"=""1s2.2p.(2P*).10d""","=""3D*""","=""1""","=""""","=""85.28573""","=""""","=""""","=""0.0306""","="""""
"=""1s2.2p.(2P*).10d""","=""3D*""","=""2""","=""""","=""85.28573""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).10d""","=""3D*""","=""3""","=""""","=""85.28573""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).10d""","=""3P*""","=""0""","=""""","=""85.30394""","=""""","=""""","=""0.0182""","="""""
"=""1s2.2p.(2P*).10d""","=""3P*""","=""1""","=""""","=""85.30394""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).10d""","=""3P*""","=""2""","=""""","=""85.30394""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).10d""","=""1P*""","=""1""","=""""","=""85.3128""","=""""","=""""","=""0.0089""","="""""
"=""1s2.2p.(2P*).11p""","=""3P""","=""0""","=""""","=""85.63086""","=""""","=""""","=""0.3181""","="""""
"=""1s2.2p.(2P*).11p""","=""3P""","=""1""","=""""","=""85.63086""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).11p""","=""3P""","=""2""","=""""","=""85.63086""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*<3/2>).11p""","=""1D""","=""2""","=""""","=""85.64463""","=""""","=""""","=""0.0138""","="""""
"=""1s2.2p.(2P*).11d""","=""3D*""","=""1""","=""""","=""85.67016""","=""""","=""""","=""0.0255""","="""""
"=""1s2.2p.(2P*).11d""","=""3D*""","=""2""","=""""","=""85.67016""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).11d""","=""3D*""","=""3""","=""""","=""85.67016""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).12p""","=""3P""","=""0""","=""""","=""85.92964""","=""""","=""""","=""0.2595""","="""""
"=""1s2.2p.(2P*).12p""","=""3P""","=""1""","=""""","=""85.92964""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).12p""","=""3P""","=""2""","=""""","=""85.92964""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).13p""","=""3P""","=""0""","=""""","=""86.15695""","=""""","=""""","=""0.2273""","="""""
"=""1s2.2p.(2P*).13p""","=""3P""","=""1""","=""""","=""86.15695""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).13p""","=""3P""","=""2""","=""""","=""86.15695""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).13d""","=""3D*""","=""1""","=""""","=""86.18444""","=""""","=""""","=""0.0275""","="""""
"=""1s2.2p.(2P*).13d""","=""3D*""","=""2""","=""""","=""86.18444""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).13d""","=""3D*""","=""3""","=""""","=""86.18444""","=""""","=""""","=""0.0000""","="""""
"=""N V (2p 2P*<1/2>)""","=""Limit""","=""---""","=""""","=""87.44951""","=""""","=""""","=""""","="""""
"=""N V (2p 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""87.48159""","=""""","=""""","=""""","="""""
