Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.51692167""","=""""","=""0.00000021""","=""0.0316203""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p ""","=""*""","=""5/2""","=""""","=""6.53128814""","=""""","=""0.00000025""","=""0.0143665""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.5383990""","=""""","=""0.0000004""","=""0.0071109""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.(1I).6d""","=""""","=""13/2""","=""""","=""6.56111003""","=""""","=""0.00000015""","=""0.0227110""","=""""","=""  36  5f2.(1I).6d 2I              :    18  5f2.(3H).6d       2I    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.63574667""","=""""","=""0.00000021""","=""0.0746366""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.67597882""","=""""","=""0.00000025""","=""0.0402322""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.69640766""","=""""","=""0.00000012""","=""0.0204288""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.7161834""","=""""","=""0.0000004""","=""0.0197757""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.7p2? ""","=""*""","=""9/2""","=""""","=""6.7398368""","=""""","=""0.0000010""","=""0.023653""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.75639430""","=""""","=""0.00000019""","=""0.0165575""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""6d.7s.(3D).7p""","=""*""","=""7/2""","=""""","=""6.7568465""","=""""","=""0.0000003""","=""0.0004522""","=""1.126""","=""  28  6d.7s.(3D).7p 2F*           :    27  6d2.(1G).7p       2F*   ""","=""L18702,L19204"""
"=""6d2.(3F).7p""","=""*""","=""5/2""","=""""","=""6.7755218""","=""""","=""0.0000004""","=""0.0186753""","=""""","=""  21  6d2.(3F).7p 2D*             :    15  6d2.(1G).7p       2F*   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.79995229""","=""""","=""0.00000014""","=""0.0244305""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.80947189""","=""""","=""0.00000022""","=""0.0095196""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p ""","=""*""","=""9/2""","=""""","=""6.82396001""","=""""","=""0.00000014""","=""0.0144881""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p ""","=""*""","=""7/2""","=""""","=""6.8280551""","=""""","=""0.0000003""","=""0.0040951""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""""","=""3/2""","=""""","=""6.86273552""","=""""","=""0.00000024""","=""0.0346804""","=""""","=""                                                                   ""","=""L18702"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.88072729""","=""""","=""0.00000017""","=""0.0179918""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p ""","=""*""","=""9/2""","=""""","=""6.95380858""","=""""","=""0.00000017""","=""0.0730813""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.97227628""","=""""","=""0.00000021""","=""0.0184677""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p ""","=""4I*""","=""11/2""","=""""","=""6.98903205""","=""""","=""0.00000011""","=""0.0167558""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.9915938""","=""""","=""0.0000003""","=""0.0025618""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""""","=""""","=""7/2""","=""""","=""7.02246411""","=""""","=""0.00000016""","=""0.0308703""","=""""","=""                                                                   ""","=""L18702"""
"=""5f2.7p? ""","=""*""","=""7/2""","=""""","=""7.02784920""","=""""","=""0.00000016""","=""0.0053851""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""""","=""""","=""3/2""","=""""","=""7.03209026""","=""""","=""0.00000020""","=""0.0042411""","=""""","=""                                                                   ""","=""L18702"""
"=""5f2.7p? ""","=""*""","=""5/2""","=""""","=""7.05371920""","=""""","=""0.00000011""","=""0.0216289""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.(1I).6d""","=""""","=""11/2""","=""""","=""7.06029755""","=""""","=""0.00000012""","=""0.0065783""","=""1.1""","=""  40  5f2.(1I).6d 2H              :    26  5f.6d.(1H*).7p    2H    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""7.07683590""","=""""","=""0.00000017""","=""0.0165384""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""""","=""""","=""3/2""","=""""","=""7.08304891""","=""""","=""0.00000015""","=""0.0062130""","=""""","=""                                                                   ""","=""L18702"""
"=""""","=""*""","=""3/2 or 5/2""","=""""","=""7.1103866""","=""""","=""0.0000003""","=""0.0273377""","=""""","=""                                                                   ""","=""L18702,u38"""
