Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f11.(4I*).5d2.(3F) (6H*).6s""","=""*""","=""7""","=""""","=""3.4495957""","=""""","=""""","=""-0.093749""","=""1.255""","=""  30  5H*        :    21                          (4I*)(1D) (4H*) 5H*      ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)?""","=""""","=""3""","=""""","=""3.4516322""","=""""","=""""","=""0.002036""","=""""","=""  15  3[3]       :    14                          (3H<4>)(1D) 1[3]         ""","="""""
"=""""","=""*""","=""5""","=""""","=""3.4537579""","=""""","=""""","=""0.002126""","=""1.095""","=""                                                                           ""","="""""
"=""""","=""*""","=""6""","=""""","=""3.4566070""","=""""","=""""","=""0.002849""","=""1.175""","=""                                                                           ""","="""""
"=""""","=""""","=""6""","=""""","=""3.4631313""","=""""","=""""","=""0.006524""","=""1.105""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""10""","=""""","=""3.4687219""","=""""","=""""","=""0.005591""","=""1.205""","=""                                                                           ""","="""""
"=""4f11.5d.6s2""","=""*""","=""7""","=""""","=""3.4737377""","=""""","=""""","=""0.005016""","=""1.080""","=""                                                                           ""","="""""
"=""""","=""*""","=""5""","=""""","=""3.4747867""","=""""","=""""","=""0.001049""","=""1.120""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""9""","=""""","=""3.4769225""","=""""","=""""","=""0.002136""","=""1.230""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.(3F) (6G*).6s""","=""*""","=""6""","=""""","=""3.4782456""","=""""","=""""","=""0.001323""","=""1.240""","=""  28  5G*                                                                  ""","="""""
"=""4f12.(3H).6s.6p.(3P*)""","=""*""","=""4""","=""""","=""3.4818227""","=""""","=""""","=""0.003577""","=""1.075""","=""  21  5I*                                                                  ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)?""","=""3[3]?""","=""3""","=""""","=""3.4851508""","=""""","=""""","=""0.003328""","=""""","=""  53             :    13                          (3H<5>)(3D)? 3[4]        ""","="""""
"=""""","=""*""","=""5""","=""""","=""3.4876511""","=""""","=""""","=""0.002500""","=""1.040""","=""                                                                           ""","="""""
"=""""","=""*""","=""3""","=""""","=""3.4996841""","=""""","=""""","=""0.012033""","=""1.085""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""7""","=""""","=""3.5072739""","=""""","=""""","=""0.007590""","=""1.180""","=""                                                                           ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""3""","=""""","=""3.5075621""","=""""","=""""","=""0.000288""","=""1.140""","=""                                                                           ""","="""""
"=""""","=""*""","=""4""","=""""","=""3.5158675""","=""""","=""""","=""0.008305""","=""1.250""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""8""","=""""","=""3.5207965""","=""""","=""""","=""0.004929""","=""1.185""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)?""","=""""","=""4""","=""""","=""3.5218245""","=""""","=""""","=""0.001028""","=""""","=""  36  3[3]       :    16                          (3F<4>)(3D)? 3[4]        ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""9""","=""""","=""3.5219519""","=""""","=""""","=""0.000127""","=""1.195""","=""                                                                           ""","="""""
"=""4f11.5d.6s.6p""","=""""","=""5""","=""""","=""3.5355752""","=""""","=""""","=""0.013623""","=""1.175""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""10""","=""""","=""3.5457211""","=""""","=""""","=""0.010146""","=""1.235""","=""                                                                           ""","="""""
"=""""","=""*""","=""4""","=""""","=""3.5509418""","=""""","=""""","=""0.005221""","=""1.220""","=""                                                                           ""","="""""
"=""4f11.5d.6s.6p""","=""""","=""8""","=""""","=""3.5583278""","=""""","=""""","=""0.007386""","=""1.180""","=""                                                                           ""","="""""
"=""4f11.(4I*<9/2>).6s2.6p<1/2>?""","=""(9/2,1/2)?""","=""4""","=""""","=""3.5650440""","=""""","=""""","=""0.006716""","=""""","=""  39             :    17                          (2H*<9/2> 2)? (9/2,1/2)  ""","="""""
"=""4f11.(4I*<9/2>).6s2.6p<1/2>?""","=""(9/2,1/2)?""","=""5""","=""""","=""3.5931538""","=""""","=""""","=""0.028110""","=""""","=""  44             :    19                          (2H*<9/2> 2)? (9/2,1/2)  ""","="""""
