Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d3.(4F).4d""","=""5D""","=""4""","=""""","=""9.5062530""","=""""","=""0.0000003""","=""0.0188139""","=""""","=""  91         :     5  3d3.(4P).4d          5D       ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""s 3D*""","=""1""","=""""","=""9.615616""","=""""","=""0.000009""","=""0.109363""","=""""","=""  65         :    14  3d2.(3P).4s.4p.(3P*) 5P*      ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""s 3D*""","=""2""","=""""","=""9.626153""","=""""","=""0.000009""","=""0.01054""","=""""","=""  36         :    34  3d2.(3P).4s.4p.(3P*) 5P*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""v 1D*""","=""2""","=""""","=""9.6215951""","=""""","=""0.0000017""","=""-0.004558""","=""""","=""  51         :    21  3d3.(2D2).4p         1D*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""3F*""","=""3""","=""""","=""9.631858""","=""""","=""0.000010""","=""0.010263""","=""""","=""  54         :    21  3d3.(2D2).4p         3F*      ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""3D*""","=""3""","=""""","=""9.6511663""","=""""","=""0.0000009""","=""0.01931""","=""""","=""  41         :    37  3d2.(3P).4s.4p.(3P*) 5P*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""y 5P*""","=""1""","=""""","=""9.652646""","=""""","=""0.000025""","=""0.00148""","=""""","=""  84         :    12  3d2.(1D).4s.4p.(3P*) 3D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""y 5P*""","=""2""","=""""","=""9.671620""","=""""","=""0.000005""","=""0.01897""","=""""","=""  60         :    31  3d2.(1D).4s.4p.(3P*) 3D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""y 5P*""","=""3""","=""""","=""9.708094""","=""""","=""0.000005""","=""0.036474""","=""""","=""  58         :    35  3d2.(1D).4s.4p.(3P*) 3D*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""t 3F*""","=""2""","=""""","=""9.653045""","=""""","=""0.000005""","=""-0.055049""","=""""","=""  46         :    18  3d3.(2D2).4p         3F*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""t 3F*""","=""4""","=""""","=""9.6669142""","=""""","=""0.0000014""","=""0.013869""","=""""","=""  61         :    24  3d3.(2D2).4p         3F*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""v 3P*""","=""2""","=""""","=""9.722447""","=""""","=""0.000003""","=""0.055533""","=""""","=""  63         :    19  3d3.(2D2).4p         3P*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""v 3P*""","=""1""","=""""","=""9.741339""","=""""","=""0.000004""","=""0.018892""","=""""","=""  63         :    19  3d3.(2D2).4p         3P*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""v 3P*""","=""0""","=""""","=""9.750641""","=""""","=""0.000003""","=""0.009302""","=""""","=""  63         :    19  3d3.(2D2).4p         3P*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3D*""","=""1""","=""""","=""9.826890""","=""o""","=""0.000005""","=""0.076249""","=""""","=""  79         :     6  3d3.(4F).5p          5F*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3D*""","=""2""","=""""","=""9.848701""","=""""","=""0.000004""","=""0.021811""","=""""","=""  76         :     5  3d3.(4F).5p          5F*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3D*""","=""3""","=""""","=""9.881174""","=""""","=""0.000004""","=""0.032473""","=""""","=""  69         :    13  3d3.(4F).5p          5D*      ""","=""L20009"""
"=""3d3.(2D1).4p""","=""u 1F*""","=""3""","=""""","=""9.8353722""","=""""","=""0.0000005""","=""-0.045802""","=""""","=""  73         :    19  3d3.(2D2).4p         1F*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3F*""","=""2""","=""""","=""9.900593""","=""""","=""0.000004""","=""0.065221""","=""""","=""  61         :    13  3d3.(4F).5p          5F*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3F*""","=""3""","=""""","=""9.925884""","=""""","=""0.000004""","=""0.025291""","=""""","=""  62         :     9  3d3.(4F).5p          5F*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3F*""","=""4""","=""""","=""9.955694""","=""""","=""0.000004""","=""0.029810""","=""""","=""  53         :    30  3d3.(4F).5p          5D*      ""","=""L20009"""
