Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.904077""","=""""","=""""","=""0.00488""","=""1.10""","=""  55         :    17  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.914303""","=""""","=""""","=""0.01023""","=""""","=""  41         :    37  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""4.923789""","=""""","=""""","=""0.00949""","=""""","=""  95         :     5  4f12.5d.6s           ""","="""""
"=""4f12.6s2""","=""""","=""2""","=""""","=""4.938121""","=""""","=""""","=""0.01433""","=""""","=""  40         :    27  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.939932""","=""""","=""""","=""0.00181""","=""1.11""","=""  46         :    22  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.946209""","=""""","=""""","=""0.00628""","=""1.006""","=""  60         :    31  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""4.955490""","=""""","=""""","=""0.00928""","=""""","=""  96                                       ""","="""""
"=""""","=""""","=""2""","=""""","=""4.966351""","=""""","=""""","=""0.01086""","=""1.23""","=""                                           ""","="""""
"=""4f12.5d2""","=""""","=""1""","=""""","=""4.967237""","=""""","=""""","=""0.00089""","=""1.37""","=""  78         :    20  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.988168""","=""""","=""""","=""0.02093""","=""1.16""","=""  65         :    14  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""5.003695""","=""""","=""""","=""0.01553""","=""""","=""  97         :     3  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""5.003971""","=""""","=""""","=""0.00028""","=""""","=""  72         :    16  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""7""","=""""","=""5.011817""","=""""","=""""","=""0.00785""","=""""","="" 100                                       ""","="""""
"=""""","=""""","=""6""","=""""","=""5.014714""","=""""","=""""","=""0.00290""","=""""","=""                                           ""","="""""
"=""""","=""""","=""2""","=""""","=""5.022089""","=""""","=""""","=""0.00738""","=""1.135""","=""                                           ""","="""""
"=""""","=""""","=""3""","=""""","=""5.026970""","=""""","=""""","=""0.00488""","=""1.010""","=""                                           ""","="""""
