Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p6.3d8.(3P).6s""","=""2P""","=""3/2""","=""""","=""16.596799""","=""""","=""""","=""-0.05226""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3P).6s""","=""2P""","=""1/2""","=""""","=""16.643882""","=""""","=""""","=""0.04708""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D).5d""","=""2D""","=""3/2""","=""""","=""16.601856""","=""""","=""""","=""-0.04203""","=""""","=""  80             :     7  3d8.(3P).5d          2D    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2D""","=""5/2""","=""""","=""16.620460""","=""""","=""""","=""0.01860""","=""""","=""  69             :    16  3d8.(1D).5d          2F    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2G""","=""9/2""","=""""","=""16.604325""","=""""","=""""","=""-0.01614""","=""""","=""  83             :    16  3d8.(3P).5d          4F    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2G""","=""7/2""","=""""","=""16.605189""","=""""","=""""","=""0.00086""","=""""","=""  84             :    11  3d8.(3P).5d          2F    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2P""","=""1/2""","=""""","=""16.608285""","=""""","=""""","=""0.00310""","=""""","=""  82             :     8  3d8.(3P).5d          2P    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2P""","=""3/2""","=""""","=""16.622284""","=""""","=""""","=""0.01400""","=""""","=""  84             :     9  3d8.(3P).5d          4P    ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[7]*""","=""13/2""","=""""","=""16.643445""","=""""","=""""","=""0.02116""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[7]*""","=""15/2""","=""""","=""16.645040""","=""""","=""""","=""0.00160""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[1]*""","=""3/2""","=""""","=""16.644844""","=""""","=""""","=""-0.00020""","=""""","=""  87             :    13  3d8.(3F<4>).6f       2[2]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[3]*""","=""7/2""","=""""","=""16.645232""","=""""","=""""","=""0.00039""","=""""","=""  97             :     3  3d8.(3F<4>).6f       2[4]* ""","="""""
