Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""""","=""12.321236""","=""""","=""""","=""-0.12711""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""""","=""12.391365""","=""""","=""""","=""0.07013""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""""","=""13.329761""","=""""","=""""","=""0.93840""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""""","=""12.541968""","=""""","=""""","=""-0.78779""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""3G*""","=""3""","=""""","=""13.343910""","=""""","=""""","=""0.80194""","=""""","="""""
"=""5s2.5p3.(4S*).6p""","=""3P""","=""1""","=""""","=""12.602276""","=""""","=""""","=""-0.74163""","=""1.520""","="""""
"=""5s2.5p3.(4S*).6p""","=""3P""","=""2""","=""""","=""12.722455""","=""""","=""""","=""0.12018""","=""1.501""","="""""
"=""5s2.5p3.(4S*).6p""","=""3P""","=""0""","=""""","=""12.770873""","=""""","=""""","=""0.04842""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""1G*""","=""4""","=""""","=""12.782966""","=""""","=""""","=""0.01209""","=""""","="""""
"=""5s2.5p3.(2P*).6s""","=""3P*""","=""0""","=""""","=""13.043258""","=""""","=""""","=""0.26029""","=""""","="""""
"=""5s2.5p3.(2P*).6s""","=""3P*""","=""1""","=""""","=""13.155130""","=""""","=""""","=""0.11187""","=""""","="""""
"=""5s2.5p3.(2P*).6s""","=""3P*""","=""2""","=""""","=""13.695162""","=""""","=""""","=""0.54003""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""1D*""","=""2""","=""""","=""13.456935""","=""""","=""""","=""-0.23823""","=""1.45""","="""""
"=""5s2.5p3.(2D*).5d""","=""3S*""","=""1""","=""""","=""13.550909""","=""""","=""""","=""0.09397""","=""""","="""""
"=""5s2.5p3.(2D*).6p""","=""3D""","=""1""","=""""","=""13.639094""","=""""","=""""","=""0.08818""","=""0.915""","="""""
"=""5s2.5p3.(2D*).6p""","=""3D""","=""2""","=""""","=""13.908484""","=""""","=""""","=""0.26939""","=""1.158""","="""""
"=""5s2.5p3.(2D*).6p""","=""3D""","=""3""","=""""","=""14.291388""","=""""","=""""","=""0.38290""","=""1.212""","="""""
"=""5s2.5p3.(2D*).5d""","=""1S*""","=""0""","=""""","=""13.767089""","=""""","=""""","=""-0.52430""","=""""","="""""
"=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""""","=""13.799204""","=""""","=""""","=""0.03211""","=""0.915""","="""""
"=""5s2.5p3.(2D*).6p""","=""3F""","=""3""","=""""","=""13.938185""","=""""","=""""","=""0.13898""","=""1.12""","="""""
"=""5s2.5p3.(2D*).6p""","=""3F""","=""4""","=""""","=""14.302066""","=""""","=""""","=""0.36388""","=""1.29""","="""""
"=""5s2.5p3.(2P*).6s""","=""1P*""","=""1""","=""""","=""13.881467""","=""""","=""""","=""-0.42060""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""1D*""","=""2""","=""""","=""14.055839""","=""""","=""""","=""0.17437""","=""""","="""""
"=""5s2.5p3.(2D*).5d""","=""1F*""","=""3""","=""""","=""14.058933""","=""""","=""""","=""0.00309""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""3D*""","=""3""","=""""","=""14.091568""","=""""","=""""","=""0.03264""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""","=""""","=""14.793930""","=""""","=""""","=""0.70236""","=""""","="""""
