Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p3.(2P*).3p""","=""1P""","=""1""","=""""","=""31.691135""","=""""","=""""","=""0.01335""","="""""
"=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""","=""""","=""31.772496""","=""""","=""""","=""0.08136""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""0""","=""""","=""31.895287""","=""""","=""""","=""0.12279""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""1""","=""""","=""31.897080""","=""""","=""""","=""0.00179""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""2""","=""""","=""31.899999""","=""""","=""""","=""0.00292""","="""""
"=""2s2.2p3.(2P*).3p""","=""1D""","=""2""","=""""","=""32.103242""","=""""","=""""","=""0.20324""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""1""","=""""","=""32.134179""","=""""","=""""","=""0.03094""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""2""","=""""","=""32.134406""","=""""","=""""","=""0.00023""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""3""","=""""","=""32.134771""","=""""","=""""","=""0.00037""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""2""","=""""","=""32.297483""","=""""","=""""","=""0.16271""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""1""","=""""","=""32.299391""","=""""","=""""","=""0.00191""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""0""","=""""","=""32.300438""","=""""","=""""","=""0.00105""","="""""
"=""2s2.2p3.(4S*).5d""","=""5D*""","=""4""","=""""","=""32.716247""","=""""","=""""","=""0.41581""","="""""
"=""2s2.2p3.(4S*).5d""","=""5D*""","=""3""","=""""","=""32.716289""","=""""","=""""","=""0.00004""","="""""
"=""2s2.2p3.(4S*).5d""","=""5D*""","=""2""","=""""","=""32.716289""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5d""","=""5D*""","=""1""","=""""","=""32.71632""","=""""","=""""","=""0.00003""","="""""
"=""2s2.2p3.(4S*).5d""","=""5D*""","=""0""","=""""","=""32.71632""","=""""","=""""","=""0.0000""","="""""
"=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""","=""""","=""32.740832""","=""""","=""""","=""0.02451""","="""""
"=""2s2.2p3.(4S*).5d""","=""3D*""","=""2""","=""""","=""32.741171""","=""""","=""""","=""0.00034""","="""""
"=""2s2.2p3.(4S*).5d""","=""3D*""","=""1""","=""""","=""32.741457""","=""""","=""""","=""0.00029""","="""""
"=""2s2.2p3.(4S*).5f""","=""5F""","=""5""","=""""","=""32.787745""","=""""","=""""","=""0.04629""","="""""
"=""2s2.2p3.(4S*).5f""","=""5F""","=""4""","=""""","=""32.787745""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5f""","=""5F""","=""3""","=""""","=""32.787758""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p3.(4S*).5f""","=""5F""","=""2""","=""""","=""32.787758""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5f""","=""5F""","=""1""","=""""","=""32.787758""","=""""","=""""","=""0.00000""","="""""
