Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2p.(2P*).4p""","=""3P""","=""1""","=""""","=""47.6552""","=""""","=""""","=""0.002""","="""""
"=""1s2.2p.(2P*).4p""","=""3P""","=""2""","=""""","=""47.66020""","=""""","=""""","=""0.0050""","="""""
"=""1s2.2p.(2P*).4p""","=""1D""","=""2""","=""""","=""47.81303""","=""""","=""""","=""0.1528""","="""""
"=""1s2.2p.(2P*).4d""","=""1D*""","=""2""","=""""","=""47.83524""","=""""","=""""","=""0.0222""","="""""
"=""1s2.2p.(2P*).4d""","=""3F*""","=""2""","=""""","=""47.8363""","=""+x""","=""""","=""0.0011""","="""""
"=""1s2.2p.(2P*).4d""","=""3F*""","=""3""","=""""","=""47.8363""","=""+x""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4d""","=""3F*""","=""4""","=""""","=""47.8363""","=""+x""","=""""","=""0.000""","="""""
"=""C IV (2s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""47.88778""","=""""","=""0.00025""","=""""","=""L876c191"""
"=""1s2.2p.(2P*).4d""","=""3D*""","=""1""","=""""","=""48.0683""","=""""","=""""","=""0.1805""","="""""
"=""1s2.2p.(2P*).4d""","=""3D*""","=""2""","=""""","=""48.0683""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4d""","=""3D*""","=""3""","=""""","=""48.0683""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4f""","=""3G""","=""3""","=""""","=""48.1214""","=""+y""","=""""","=""0.053""","="""""
"=""1s2.2p.(2P*).4f""","=""3G""","=""4""","=""""","=""48.1214""","=""+y""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4f""","=""3G""","=""5""","=""""","=""48.1214""","=""+y""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4f""","=""3F""","=""2""","=""""","=""48.1272""","=""""","=""""","=""0.006""","="""""
"=""1s2.2p.(2P*).4f""","=""3F""","=""3""","=""""","=""48.1287""","=""""","=""""","=""0.002""","="""""
"=""1s2.2p.(2P*).4f""","=""3F""","=""4""","=""""","=""48.13245""","=""""","=""""","=""0.0037""","="""""
"=""1s2.2p.(2P*).4d""","=""3P*""","=""0""","=""""","=""48.1670""","=""""","=""""","=""0.0346""","="""""
"=""1s2.2p.(2P*).4d""","=""3P*""","=""1""","=""""","=""48.1670""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4d""","=""3P*""","=""2""","=""""","=""48.1670""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4d""","=""1F*""","=""3""","=""""","=""48.2017""","=""""","=""""","=""0.035""","="""""
"=""1s2.2p.(2P*).4f""","=""3D""","=""3""","=""""","=""48.31271""","=""""","=""""","=""0.1110""","="""""
"=""1s2.2p.(2P*).4f""","=""3D""","=""2""","=""""","=""48.31931""","=""""","=""""","=""0.0066""","="""""
"=""1s2.2p.(2P*).4f""","=""3D""","=""1""","=""""","=""48.32108""","=""""","=""""","=""0.0018""","="""""
"=""1s2.2p.(2P*).5p""","=""1P""","=""1""","=""""","=""50.5150""","=""""","=""""","=""2.1939""","="""""
"=""1s2.2p.(2P*).5p""","=""3D""","=""1""","=""""","=""50.5640""","=""""","=""""","=""0.049""","="""""
"=""1s2.2p.(2P*).5p""","=""3D""","=""2""","=""""","=""50.5640""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5p""","=""3D""","=""3""","=""""","=""50.5640""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5p""","=""3P""","=""0""","=""""","=""50.7002""","=""""","=""""","=""0.136""","="""""
"=""1s2.2p.(2P*).5p""","=""3P""","=""1""","=""""","=""50.7002""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5p""","=""3P""","=""2""","=""""","=""50.7002""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5p""","=""1D""","=""2""","=""""","=""50.7723""","=""""","=""""","=""0.072""","="""""
"=""1s2.2p.(2P*).5d""","=""1D*""","=""2""","=""""","=""50.7942""","=""""","=""""","=""0.022""","="""""
"=""1s2.2p.(2P*).5d""","=""3D*""","=""1""","=""""","=""50.9061""","=""""","=""""","=""0.112""","="""""
"=""1s2.2p.(2P*).5d""","=""3D*""","=""2""","=""""","=""50.9061""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5d""","=""3D*""","=""3""","=""""","=""50.9061""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5f""","=""3G""","=""3""","=""""","=""50.9351""","=""+x""","=""""","=""0.029""","="""""
"=""1s2.2p.(2P*).5f""","=""3G""","=""4""","=""""","=""50.9351""","=""+x""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5f""","=""3G""","=""5""","=""""","=""50.9351""","=""+x""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5f""","=""3F""","=""2""","=""""","=""50.9405""","=""""","=""""","=""0.005""","="""""
"=""1s2.2p.(2P*).5f""","=""3F""","=""3""","=""""","=""50.9405""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5f""","=""3F""","=""4""","=""""","=""50.9405""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5d""","=""3P*""","=""0""","=""""","=""50.9441""","=""""","=""""","=""0.004""","="""""
"=""1s2.2p.(2P*).5d""","=""3P*""","=""1""","=""""","=""50.9441""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5d""","=""3P*""","=""2""","=""""","=""50.9441""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5g""","=""3H*""","=""4""","=""""","=""50.9649""","=""+x""","=""""","=""0.021""","="""""
"=""1s2.2p.(2P*).5g""","=""3H*""","=""5""","=""""","=""50.9649""","=""+x""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5g""","=""3H*""","=""6""","=""""","=""50.9649""","=""+x""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5g""","=""3G*""","=""3""","=""""","=""50.9704""","=""""","=""""","=""0.005""","="""""
"=""1s2.2p.(2P*).5g""","=""3G*""","=""4""","=""""","=""50.9704""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).5g""","=""3G*""","=""5""","=""""","=""50.97045""","=""""","=""""","=""0.0001""","="""""
"=""1s2.2p.(2P*).5g""","=""3F*""","=""2""","=""""","=""51.01119""","=""""","=""""","=""0.0407""","="""""
"=""1s2.2p.(2P*).5g""","=""3F*""","=""3""","=""""","=""51.01119""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).5g""","=""3F*""","=""4""","=""""","=""51.01120""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2p.(2P*).6p""","=""3D""","=""1""","=""""","=""52.2509""","=""""","=""""","=""1.2397""","="""""
"=""1s2.2p.(2P*).6p""","=""3D""","=""2""","=""""","=""52.2509""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6p""","=""3D""","=""3""","=""""","=""52.2509""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6p""","=""3P""","=""0""","=""""","=""52.3237""","=""""","=""""","=""0.073""","="""""
"=""1s2.2p.(2P*).6p""","=""3P""","=""1""","=""""","=""52.3237""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6p""","=""3P""","=""2""","=""""","=""52.3237""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6d""","=""3D*""","=""1""","=""""","=""52.4369""","=""""","=""""","=""0.113""","="""""
"=""1s2.2p.(2P*).6d""","=""3D*""","=""2""","=""""","=""52.4369""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6d""","=""3D*""","=""3""","=""""","=""52.4369""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6d""","=""3P*""","=""0""","=""""","=""52.4588""","=""""","=""""","=""0.022""","="""""
"=""1s2.2p.(2P*).6d""","=""3P*""","=""1""","=""""","=""52.4588""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6d""","=""3P*""","=""2""","=""""","=""52.4588""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).6g""","=""3G*""","=""3""","=""""","=""52.46994""","=""""","=""""","=""0.0111""","="""""
"=""1s2.2p.(2P*).6g""","=""3G*""","=""4""","=""""","=""52.47217""","=""""","=""""","=""0.0022""","="""""
"=""1s2.2p.(2P*).6g""","=""3G*""","=""5""","=""""","=""52.47672""","=""""","=""""","=""0.0046""","="""""
"=""1s2.2p.(2P*).7p""","=""3D""","=""1""","=""""","=""53.2384""","=""""","=""""","=""0.7617""","="""""
"=""1s2.2p.(2P*).7p""","=""3D""","=""2""","=""""","=""53.2384""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).7p""","=""3D""","=""3""","=""""","=""53.2384""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).7p""","=""3P""","=""0""","=""""","=""53.2839""","=""""","=""""","=""0.046""","="""""
"=""1s2.2p.(2P*).7p""","=""3P""","=""1""","=""""","=""53.2839""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).7p""","=""3P""","=""2""","=""""","=""53.2839""","=""""","=""""","=""0.000""","="""""
