Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s.4p""","=""3P*""","=""2""","=""""","=""8.283619""","=""""","=""0.000010""","=""0.00000""","=""L9172"""
"=""1s2.2s.4p""","=""1P*""","=""1""","=""""","=""8.311256""","=""""","=""0.000004""","=""0.02764""","=""L9172"""
"=""1s2.2s.4d""","=""3D""","=""1""","=""""","=""8.423689""","=""""","=""0.000010""","=""0.11243""","=""L9172"""
"=""1s2.2s.4d""","=""3D""","=""2""","=""""","=""8.423691""","=""""","=""0.000009""","=""0.00000""","=""L9172"""
"=""1s2.2s.4d""","=""3D""","=""3""","=""""","=""8.423695""","=""""","=""0.000009""","=""0.00000""","=""L9172"""
"=""1s2.2s.4f""","=""3F*""","=""4""","=""""","=""8.46081""","=""""","=""0.00004""","=""0.03712""","=""L9172"""
"=""1s2.2s.4f""","=""3F*""","=""2""","=""""","=""8.460811""","=""""","=""0.000007""","=""0.00000""","=""L9172"""
"=""1s2.2s.4f""","=""3F*""","=""3""","=""""","=""8.460811""","=""""","=""0.000007""","=""0.000000""","=""L9172"""
"=""1s2.2s.4f""","=""1F*""","=""3""","=""""","=""8.460843""","=""""","=""0.000004""","=""0.000032""","=""L9172"""
"=""1s2.2s.4d""","=""1D""","=""2""","=""""","=""8.527752""","=""""","=""0.000009""","=""0.066909""","=""L9172"""
"=""1s2.2s.5s""","=""3S""","=""1""","=""""","=""8.556172""","=""""","=""0.000007""","=""0.02842""","=""L9172"""
"=""1s2.2s.5s""","=""1S""","=""0""","=""""","=""8.594870""","=""""","=""0.000009""","=""0.03870""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""0""","=""[""","=""8.687002""","=""]""","=""0.000012""","=""0.09213""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""1""","=""[""","=""8.687002""","=""]""","=""0.000017""","=""0.00000""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""2""","=""[""","=""8.687002""","=""]""","=""0.000017""","=""0.00000""","=""L9172"""
