Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5p2.(3P).5d""","=""2P""","=""1/2""","=""""","=""7.4065216""","=""""","=""0.0000006""","=""0.3725060""","=""""","=""  53             :    12  5p2.7s  ""","=""L10083"""
"=""5p2.(3P).5d""","=""2F""","=""5/2""","=""""","=""7.1026892""","=""""","=""0.0000006""","=""-0.3038324""","=""""","=""  57                              ""","=""L10083"""
"=""5p2.(3P).5d""","=""2F""","=""7/2""","=""""","=""7.5786260""","=""""","=""0.0000006""","=""0.4759368""","=""""","=""  57                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,1/2)*""","=""5/2""","=""""","=""7.1179750""","=""""","=""0.0000006""","=""-0.4606510""","=""""","=""  73                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,1/2)*""","=""3/2""","=""""","=""7.2004488""","=""""","=""0.0000006""","=""0.0824738""","=""""","=""  65                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,3/2)*""","=""7/2""","=""""","=""7.1359546""","=""""","=""0.0000006""","=""-0.0644942""","=""""","=""  86                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,3/2)*""","=""3/2""","=""""","=""7.2641737""","=""""","=""0.0000006""","=""0.1282191""","=""""","=""  53                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,3/2)*""","=""1/2""","=""""","=""7.2720466""","=""""","=""0.0000006""","=""0.0078729""","=""""","=""  71                              ""","=""L10083"""
"=""5p2.(3P<2>).6p""","=""(2,3/2)*""","=""5/2""","=""""","=""7.2946707""","=""""","=""0.0000006""","=""0.0226241""","=""""","=""  81                              ""","=""L10083"""
"=""5p2.(3P).5d""","=""4D""","=""1/2""","=""""","=""7.1411430""","=""""","=""0.0000006""","=""-0.1535277""","=""""","=""  18             :    28  5p2.7s  ""","=""L10083"""
"=""5p2.(3P).5d""","=""4D""","=""3/2""","=""""","=""7.2836199""","=""""","=""0.0000006""","=""0.1424769""","=""""","=""  72             :     9  5s.5p4  ""","=""L10083"""
"=""5p2.(3P).5d""","=""4D""","=""5/2""","=""""","=""7.2980681""","=""""","=""0.0000006""","=""0.0144482""","=""""","=""  56             :     8  5s.5p4  ""","=""L10083"""
"=""5p2.(3P).5d""","=""4D""","=""7/2""","=""""","=""7.3081429""","=""""","=""0.0000006""","=""0.0100748""","=""""","=""  40                              ""","=""L10083"""
"=""5p2.(3P).7s""","=""4P""","=""1/2""","=""""","=""7.2075308""","=""""","=""0.0000006""","=""-0.1006121""","=""""","=""  48             :    27  5p2.5d  ""","=""L10083"""
