Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5d5.6s2""","=""a 4F""","=""9/2""","=""""","=""3.411340""","=""""","=""""","=""0.17144""","=""1.13""","="""""
"=""5d5.6s2""","=""a 4F""","=""5/2""","=""""","=""3.475317""","=""""","=""""","=""0.06398""","=""1.12""","="""""
"=""5d5.6s2""","=""a 4F""","=""7/2""","=""""","=""3.538773""","=""""","=""""","=""0.06346""","=""""","="""""
"=""5d6.(3P).6s""","=""b 4P""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d6.(3P).6s""","=""b 4P""","=""5/2""","=""""","=""3.305596""","=""""","=""""","=""""","=""1.32""","="""""
"=""5d6.(3P).6s""","=""b 4P""","=""3/2""","=""""","=""3.784816""","=""""","=""""","=""0.47922""","=""""","="""""
"=""5d6.(3H).6s""","=""a 4H""","=""13/2""","=""""","=""3.363709""","=""""","=""""","=""-0.42111""","=""1.208""","="""""
"=""5d6.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""3.367578""","=""""","=""""","=""0.00387""","=""""","="""""
"=""5d6.(3H).6s""","=""a 4H""","=""11/2""","=""""","=""3.377811""","=""""","=""""","=""0.01023""","=""1.18""","="""""
"=""5d6.(3H).6s""","=""a 4H""","=""7/2""","=""""","=""3.571969""","=""""","=""""","=""0.19416""","=""0.93""","="""""
"=""5d6.(5D).6s""","=""b 4D""","=""7/2""","=""""","=""3.365071""","=""""","=""""","=""-0.20690""","=""1.34""","="""""
"=""5d6.(5D).6s""","=""b 4D""","=""3/2""","=""""","=""3.450189""","=""""","=""""","=""0.08512""","=""0.888""","="""""
"=""5d6.(5D).6s""","=""b 4D""","=""5/2""","=""""","=""3.694776""","=""""","=""""","=""0.24459""","=""1.17""","="""""
"=""5d6.(5D).6s""","=""b 4D""","=""1/2""","=""""","=""3.735839""","=""""","=""""","=""0.04106""","=""""","="""""
"=""5d5.6s2""","=""a 2S""","=""1/2""","=""""","=""3.395282""","=""""","=""""","=""-0.34056""","=""""","="""""
"=""5d5.6s.(7S).6p""","=""z 6P*""","=""5/2""","=""""","=""3.577462""","=""""","=""""","=""0.18218""","=""1.871""","="""""
"=""5d5.6s.(7S).6p""","=""z 6P*""","=""7/2""","=""""","=""3.581869""","=""""","=""""","=""0.00441""","=""1.709""","="""""
"=""5d5.6s.(7S).6p""","=""z 6P*""","=""3/2""","=""""","=""3.590775""","=""""","=""""","=""0.00891""","=""2.333""","="""""
"=""5d5.6s2""","=""a 2H""","=""11/2""","=""""","=""3.788946""","=""""","=""""","=""0.19817""","=""1.07""","="""""
"=""5d5.6s2""","=""a 2H""","=""9/2""","=""""","=""3.893017""","=""""","=""""","=""0.10407""","=""""","="""""
"=""5d6.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d6.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""3.799537""","=""""","=""""","=""""","=""""","="""""
"=""5d6.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""3.866581""","=""""","=""""","=""0.06704""","=""1.17""","="""""
"=""5d6.(3F).6s""","=""b 4F""","=""3/2""","=""""","=""3.900620""","=""""","=""""","=""0.03404""","=""""","="""""
"=""5d5.6s2""","=""b 2F""","=""7/2""","=""""","=""3.965385""","=""""","=""""","=""0.06476""","=""""","="""""
"=""5d5.6s2""","=""b 2F""","=""5/2""","=""""","=""4.021445""","=""""","=""""","=""0.05606""","=""""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6D*""","=""1/2""","=""""","=""4.022495""","=""""","=""""","=""0.00105""","=""1.762""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6D*""","=""3/2""","=""""","=""4.040847""","=""""","=""""","=""0.01835""","=""1.500""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6D*""","=""5/2""","=""""","=""4.142155""","=""""","=""""","=""0.10131""","=""1.454""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6D*""","=""7/2""","=""""","=""4.279966""","=""""","=""""","=""0.13781""","=""1.440""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6D*""","=""9/2""","=""""","=""4.453887""","=""""","=""""","=""0.17392""","=""""","="""""
"=""5d6.(3G).6s""","=""b 4G""","=""5/2""","=""""","=""4.126399""","=""""","=""""","=""-0.32749""","=""""","="""""
"=""5d6.(3G).6s""","=""b 4G""","=""11/2""","=""""","=""4.130852""","=""""","=""""","=""0.00445""","=""""","="""""
"=""5d6.(3G).6s""","=""b 4G""","=""7/2""","=""""","=""4.193599""","=""""","=""""","=""0.06275""","=""""","="""""
"=""5d6.(3G).6s""","=""b 4G""","=""9/2""","=""""","=""4.239549""","=""""","=""""","=""0.04595""","=""""","="""""
"=""5d4.6s2.(5D).6p""","=""y 6P*""","=""5/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d4.6s2.(5D).6p""","=""y 6P*""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d4.6s2.(5D).6p""","=""y 6P*""","=""3/2""","=""""","=""4.164520""","=""""","=""""","=""""","=""2.335""","="""""
"=""5d5.6s.(5S).6p""","=""z 4P*""","=""5/2""","=""""","=""4.372667""","=""""","=""""","=""0.20815""","=""1.385""","="""""
"=""5d5.6s.(5S).6p""","=""z 4P*""","=""1/2""","=""""","=""4.686349""","=""""","=""""","=""0.31368""","=""2.620""","="""""
"=""5d5.6s.(5S).6p""","=""z 4P*""","=""3/2""","=""""","=""4.700969""","=""""","=""""","=""0.01462""","=""1.495""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""3/2""","=""""","=""4.595307""","=""""","=""""","=""-0.10566""","=""0.626""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""5/2""","=""""","=""4.634704""","=""""","=""""","=""0.03940""","=""0.990""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""7/2""","=""""","=""4.775963""","=""""","=""""","=""0.14126""","=""1.216""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""9/2""","=""""","=""4.834730""","=""""","=""""","=""0.05877""","=""1.25""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""11/2""","=""""","=""4.949002""","=""""","=""""","=""0.11427""","=""1.314""","="""""
"=""5d5.6s.(5G).6p""","=""z 6G*""","=""13/2""","=""""","=""5.020534""","=""""","=""""","=""0.07153""","=""1.364""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""1/2""","=""""","=""4.634704""","=""""","=""""","=""-0.38583""","=""""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""7/2""","=""""","=""4.682344""","=""""","=""""","=""0.04764""","=""1.335""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""5/2""","=""""","=""4.843433""","=""""","=""""","=""0.16109""","=""1.335""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""11/2""","=""""","=""4.859776""","=""""","=""""","=""0.01634""","=""1.405""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""9/2""","=""""","=""4.916716""","=""""","=""""","=""0.05694""","=""1.444""","="""""
"=""5d4.6s2.(5D).6p""","=""z 6F*""","=""3/2""","=""""","=""4.950286""","=""""","=""""","=""0.03357""","=""0.745""","="""""
"=""""","=""376*""","=""5/2""","=""""","=""4.673914""","=""""","=""""","=""-0.27637""","=""1.219""","="""""
"=""""","=""396*""","=""5/2""","=""""","=""4.918518""","=""""","=""""","=""0.24460""","=""1.107""","="""""
"=""5d5.6s.(5S).6p""","=""x 6P*""","=""7/2""","=""""","=""4.940119""","=""""","=""""","=""0.02160""","=""1.223""","="""""
"=""5d5.6s.(5S).6p""","=""x 6P*""","=""5/2""","=""""","=""5.401912""","=""""","=""""","=""0.46179""","=""1.504""","="""""
"=""5d5.6s.(5S).6p""","=""x 6P*""","=""3/2""","=""""","=""5.418382""","=""""","=""""","=""0.01647""","=""1.962""","="""""
"=""""","=""408*""","=""3/2""","=""""","=""5.059653""","=""""","=""""","=""-0.35873""","=""1.351""","="""""
"=""""","=""408*""","=""1/2""","=""""","=""5.059816""","=""""","=""""","=""0.00016""","=""""","="""""
"=""""","=""408*""","=""5/2""","=""""","=""5.061262""","=""""","=""""","=""0.00145""","=""1.126""","="""""
"=""5d5.6s.(5P).6p""","=""y 6D*""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d5.6s.(5P).6p""","=""y 6D*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d5.6s.(5P).6p""","=""y 6D*""","=""7/2""","=""""","=""5.076723""","=""""","=""""","=""""","=""1.534""","="""""
"=""5d5.6s.(5P).6p""","=""y 6D*""","=""5/2""","=""""","=""5.122162""","=""""","=""""","=""0.04544""","=""1.278""","="""""
"=""5d5.6s.(5P).6p""","=""y 6D*""","=""3/2""","=""""","=""5.152421""","=""""","=""""","=""0.03026""","=""1.655""","="""""
"=""""","=""411*""","=""7/2""","=""""","=""5.103674""","=""""","=""""","=""-0.04875""","=""1.325""","="""""
"=""""","=""414*""","=""9/2""","=""""","=""5.139539""","=""""","=""""","=""0.03587""","=""1.372""","="""""
"=""""","=""418*""","=""7/2""","=""""","=""5.187976""","=""""","=""""","=""0.04844""","=""1.190""","="""""
"=""5d5.6s.(5P).6p""","=""z 4D*""","=""1/2""","=""""","=""5.206290""","=""""","=""""","=""0.01831""","=""0.61""","="""""
"=""5d5.6s.(5P).6p""","=""z 4D*""","=""3/2""","=""""","=""5.238852""","=""""","=""""","=""0.03256""","=""1.578""","="""""
