Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s.12f""","=""3F*""","=""4""","=""""","=""5.598640""","=""""","=""0.000005""","=""0.000008""","=""L15350"""
"=""5s.14d""","=""3D""","=""1""","=""""","=""5.599077""","=""""","=""0.000019""","=""0.00044""","=""L5578"""
"=""5s.14d""","=""3D""","=""2""","=""""","=""5.600551""","=""""","=""0.000019""","=""0.00147""","=""L5578"""
"=""5s.14d""","=""3D""","=""3""","=""""","=""5.601661""","=""""","=""0.000019""","=""0.00111""","=""L5578"""
"=""5s.12f""","=""1F*""","=""3""","=""""","=""5.599162""","=""""","=""0.000004""","=""-0.00250""","=""L15350"""
"=""5s.15p""","=""3P*""","=""0""","=""""","=""5.6020933""","=""""","=""0.0000025""","=""0.002931""","=""L4542"""
"=""5s.15p""","=""3P*""","=""1""","=""""","=""5.6021690""","=""""","=""0.0000025""","=""0.000076""","=""L4542"""
"=""5s.15p""","=""3P*""","=""2""","=""""","=""5.6023240""","=""""","=""0.0000025""","=""0.000155""","=""L4542"""
"=""5s.15p""","=""1P*""","=""1""","=""""","=""5.605057""","=""""","=""0.000005""","=""0.002733""","=""L15350"""
"=""5s.16s""","=""3S""","=""1""","=""""","=""5.609526""","=""""","=""0.000019""","=""0.00447""","=""L5578"""
"=""5s.16s""","=""1S""","=""0""","=""""","=""5.61093335""","=""""","=""0.00000012""","=""0.00141""","=""L5644"""
"=""5s.15d""","=""3D""","=""1""","=""""","=""5.611629""","=""""","=""0.000019""","=""0.00070""","=""L5578"""
"=""5s.15d""","=""3D""","=""2""","=""""","=""5.613589""","=""""","=""0.000019""","=""0.00196""","=""L5578"""
"=""5s.15d""","=""3D""","=""3""","=""""","=""5.614814""","=""""","=""0.000019""","=""0.00122""","=""L5578"""
"=""5s.15d""","=""1D""","=""2""","=""""","=""5.61197359""","=""""","=""0.00000012""","=""-0.00284""","=""L5644"""
"=""5s.13f""","=""3F*""","=""3""","=""""","=""5.612974""","=""""","=""0.000005""","=""0.001000""","=""L15350"""
"=""5s.13f""","=""3F*""","=""2""","=""""","=""5.612978""","=""""","=""0.000005""","=""0.000004""","=""L15350"""
"=""5s.13f""","=""3F*""","=""4""","=""""","=""5.612985""","=""""","=""0.000005""","=""0.000007""","=""L15350"""
"=""5s.13f""","=""1F*""","=""3""","=""""","=""5.613381""","=""""","=""0.000004""","=""0.000396""","=""L15350"""
"=""5s.16p""","=""3P*""","=""1""","=""""","=""5.6157676""","=""""","=""0.0000025""","=""0.002387""","=""L4542"""
"=""5s.16p""","=""3P*""","=""2""","=""""","=""5.6158903""","=""""","=""0.0000025""","=""0.000123""","=""L4542"""
"=""5s.16p""","=""1P*""","=""1""","=""""","=""5.617971""","=""""","=""0.000005""","=""0.002081""","=""L15350"""
"=""5s.17s""","=""3S""","=""1""","=""""","=""5.621602""","=""""","=""0.000019""","=""0.00363""","=""L5578"""
"=""5s.16d""","=""3D""","=""1""","=""""","=""5.621612""","=""""","=""0.000019""","=""0.00001""","=""L5578"""
"=""5s.16d""","=""3D""","=""2""","=""""","=""5.622727""","=""""","=""0.000019""","=""0.00112""","=""L5578"""
"=""5s.16d""","=""3D""","=""3""","=""""","=""5.625257""","=""""","=""0.000019""","=""0.00253""","=""L5578"""
"=""5s.17s""","=""1S""","=""0""","=""""","=""5.62271187""","=""""","=""0.00000012""","=""-0.00255""","=""L5644"""
"=""5s.16d""","=""1D""","=""2""","=""""","=""5.62418698""","=""""","=""0.00000012""","=""0.0014751""","=""L5644"""
"=""5s.14f""","=""3F*""","=""2""","=""""","=""5.624322""","=""""","=""0.000005""","=""0.000135""","=""L15350"""
"=""5s.14f""","=""3F*""","=""4""","=""""","=""5.624339""","=""""","=""0.000005""","=""0.000017""","=""L15350"""
"=""5s.14f""","=""3F*""","=""3""","=""""","=""5.624349""","=""""","=""0.000005""","=""0.000010""","=""L15350"""
"=""5s.14f""","=""1F*""","=""3""","=""""","=""5.624655""","=""""","=""0.000004""","=""0.000306""","=""L15350"""
"=""5s.17p""","=""3P*""","=""1""","=""""","=""5.626584""","=""""","=""0.000004""","=""0.001929""","=""L4542"""
"=""5s.17p""","=""3P*""","=""2""","=""""","=""5.626683""","=""""","=""0.000004""","=""0.000099""","=""L4542"""
"=""5s.17p""","=""1P*""","=""1""","=""""","=""5.628305""","=""""","=""0.000005""","=""0.001622""","=""L15350"""
"=""5s.17d""","=""3D""","=""1""","=""""","=""5.630672""","=""""","=""0.000019""","=""0.00237""","=""L5578"""
"=""5s.17d""","=""3D""","=""2""","=""""","=""5.631466""","=""""","=""0.000019""","=""0.00079""","=""L5578"""
"=""5s.17d""","=""3D""","=""3""","=""""","=""5.633728""","=""""","=""0.000019""","=""0.00226""","=""L5578"""
"=""5s.18s""","=""3S""","=""1""","=""""","=""5.631274""","=""""","=""0.000019""","=""-0.00245""","=""L5578"""
"=""5s.18s""","=""1S""","=""0""","=""""","=""5.63217445""","=""""","=""0.00000012""","=""0.00090""","=""L5644"""
"=""5s.17d""","=""1D""","=""2""","=""""","=""5.63300777""","=""""","=""0.00000012""","=""0.0008333""","=""L5644"""
"=""5s.15f""","=""3F*""","=""2""","=""""","=""5.633481""","=""""","=""0.000005""","=""0.000473""","=""L15350"""
"=""5s.15f""","=""3F*""","=""3""","=""""","=""5.633482""","=""""","=""0.000005""","=""0.000001""","=""L15350"""
"=""5s.15f""","=""3F*""","=""4""","=""""","=""5.633484""","=""""","=""0.000005""","=""0.000002""","=""L15350"""
"=""5s.15f""","=""1F*""","=""3""","=""""","=""5.633738""","=""""","=""0.000004""","=""0.000254""","=""L15350"""
"=""5s.18p""","=""3P*""","=""1""","=""""","=""5.6353137""","=""""","=""0.0000012""","=""0.001576""","=""L4542"""
"=""5s.18p""","=""3P*""","=""2""","=""""","=""5.6353955""","=""""","=""0.0000012""","=""0.000082""","=""L4542"""
"=""5s.18p""","=""1P*""","=""1""","=""""","=""5.636696""","=""""","=""0.000006""","=""0.001301""","=""L15350"""
"=""5s.18d""","=""3D""","=""1""","=""""","=""5.638225""","=""""","=""0.000019""","=""0.00153""","=""L5578"""
"=""5s.18d""","=""3D""","=""2""","=""""","=""5.638786""","=""""","=""0.000019""","=""0.00056""","=""L5578"""
"=""5s.18d""","=""3D""","=""3""","=""""","=""5.640664""","=""""","=""0.000019""","=""0.00188""","=""L5578"""
"=""5s.19s""","=""3S""","=""1""","=""""","=""5.6391597""","=""""","=""0.0000012""","=""-0.00150""","=""L11277"""
"=""5s.19s""","=""1S""","=""0""","=""""","=""5.63989067""","=""""","=""0.00000012""","=""0.000731""","=""L5644"""
"=""5s.18d""","=""1D""","=""2""","=""""","=""5.64036480""","=""""","=""0.00000012""","=""0.0004741""","=""L5644"""
"=""5s.16f""","=""3F*""","=""2""","=""""","=""5.640961""","=""""","=""0.000005""","=""0.000596""","=""L15350"""
"=""5s.16f""","=""3F*""","=""3""","=""""","=""5.640962""","=""""","=""0.000005""","=""0.000001""","=""L15350"""
"=""5s.16f""","=""3F*""","=""4""","=""""","=""5.640970""","=""""","=""0.000005""","=""0.000008""","=""L15350"""
"=""5s.16f""","=""1F*""","=""3""","=""""","=""5.641171""","=""""","=""0.000004""","=""0.000201""","=""L15350"""
"=""5s.19p""","=""3P*""","=""1""","=""""","=""5.6424775""","=""""","=""0.0000025""","=""0.001307""","=""L4542"""
"=""5s.19p""","=""3P*""","=""2""","=""""","=""5.6425457""","=""""","=""0.0000025""","=""0.000068""","=""L4542"""
"=""5s.19p""","=""1P*""","=""1""","=""""","=""5.643592""","=""""","=""0.000004""","=""0.001046""","=""L15350"""
"=""5s.19d""","=""3D""","=""1""","=""""","=""5.644641""","=""""","=""0.000019""","=""0.00105""","=""L5578"""
"=""5s.19d""","=""3D""","=""2""","=""""","=""5.645023""","=""""","=""0.000019""","=""0.00038""","=""L5578"""
"=""5s.19d""","=""3D""","=""3""","=""""","=""5.646526""","=""""","=""0.000005""","=""0.00150""","=""L11277"""
"=""5s.20s""","=""3S""","=""1""","=""""","=""5.6456602""","=""""","=""0.0000012""","=""-0.000866""","=""L11277"""
"=""5s.20s""","=""1S""","=""0""","=""""","=""5.64626549""","=""""","=""0.00000012""","=""0.000605""","=""L5644"""
"=""5s.19d""","=""1D""","=""2""","=""""","=""5.64652500""","=""""","=""0.00000012""","=""0.0002595""","=""L5644"""
"=""5s.17f""","=""3F*""","=""2""","=""""","=""5.647145""","=""""","=""0.000005""","=""0.000620""","=""L15350"""
"=""5s.17f""","=""3F*""","=""4""","=""""","=""5.647157""","=""""","=""0.000005""","=""0.000012""","=""L15350"""
"=""5s.17f""","=""3F*""","=""3""","=""""","=""5.647159""","=""""","=""0.000005""","=""0.000002""","=""L15350"""
"=""5s.17f""","=""1F*""","=""3""","=""""","=""5.647326""","=""""","=""0.000004""","=""0.000167""","=""L15350"""
"=""5s.20p""","=""3P*""","=""1""","=""""","=""5.6484250""","=""""","=""0.0000025""","=""0.001099""","=""L4542"""
"=""5s.20p""","=""3P*""","=""2""","=""""","=""5.6484721""","=""""","=""0.0000025""","=""0.000047""","=""L4542"""
"=""5s.20p""","=""1P*""","=""1""","=""""","=""5.649340""","=""""","=""0.000004""","=""0.000868""","=""L15350"""
"=""5s.20d""","=""3D""","=""1""","=""""","=""5.650080""","=""""","=""0.000005""","=""0.000740""","=""L5578"""
"=""5s.20d""","=""3D""","=""2""","=""""","=""5.650367""","=""""","=""0.000005""","=""0.000287""","=""L5578"""
"=""5s.20d""","=""3D""","=""3""","=""""","=""5.651492""","=""""","=""0.000005""","=""0.001125""","=""L11277"""
"=""5s.20d""","=""1D""","=""2""","=""""","=""5.65171840""","=""""","=""0.00000012""","=""0.000226""","=""L5644"""
"=""5s.18f""","=""3F*""","=""2""","=""""","=""5.652329""","=""""","=""0.000005""","=""0.000611""","=""L15350"""
"=""5s.18f""","=""3F*""","=""4""","=""""","=""5.652344""","=""""","=""0.000005""","=""0.000015""","=""L15350"""
"=""5s.18f""","=""3F*""","=""3""","=""""","=""5.652347""","=""""","=""0.000005""","=""0.000003""","=""L15350"""
"=""5s.18f""","=""1F*""","=""3""","=""""","=""5.652479""","=""""","=""0.000004""","=""0.000132""","=""L15350"""
"=""5s.19f""","=""3F*""","=""4""","=""""","=""5.656708""","=""""","=""0.000005""","=""0.004229""","=""L15350"""
"=""5s.19f""","=""3F*""","=""2""","=""""","=""5.656715""","=""""","=""0.000005""","=""0.000007""","=""L15350"""
"=""5s.19f""","=""3F*""","=""3""","=""""","=""5.656721""","=""""","=""0.000005""","=""0.000006""","=""L15350"""
"=""5s.19f""","=""1F*""","=""3""","=""""","=""5.656839""","=""""","=""0.000004""","=""0.000118""","=""L15350"""
"=""5s.20f""","=""3F*""","=""3""","=""""","=""5.660444""","=""""","=""0.000005""","=""0.003605""","=""L15350"""
