Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""4""","=""""","=""2.499893""","=""""","=""""","=""0.08204""","=""1.390""","=""  30             :    14  4f6.(7F).6s.6p.(3P*) 5F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""5""","=""""","=""2.660563""","=""""","=""""","=""0.16067""","=""1.425""","=""  42             :    18                       (6H*) 7G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""6""","=""""","=""2.844741""","=""""","=""""","=""0.18418""","=""1.475""","=""  61             :    23  4f6.(7F).6s.6p.(1P*) 7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""8""","=""""","=""""","=""""","=""""","=""""","=""""","=""  83             :     8                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""9""","=""""","=""""","=""""","=""""","=""""","=""""","=""  89             :    11                       (6H*) 7K*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""3""","=""""","=""2.272462""","=""""","=""""","=""""","=""0.33""","=""  88             :     7                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""4""","=""""","=""2.377377""","=""""","=""""","=""0.10492""","=""0.96:""","=""  86             :     9                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""5""","=""""","=""2.502416""","=""""","=""""","=""0.12504""","=""1.03""","=""  84             :    11                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""6""","=""""","=""2.640423""","=""""","=""""","=""0.13801""","=""1.12""","=""  82             :    12                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7I*""","=""7""","=""""","=""2.785785""","=""""","=""""","=""0.14536""","=""1.235""","=""  82             :    12                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""2""","=""""","=""2.283370""","=""""","=""""","=""-0.50242""","=""1.08""","=""  15  7H*        :    13                       (6H*) 7F*     ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5F*""","=""1""","=""""","=""2.353927""","=""""","=""""","=""0.07056""","=""0.18""","=""  58             :    16  4f5.(6H*).5d.6s2     7G*           ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5F*""","=""2""","=""""","=""2.439694""","=""""","=""""","=""0.08577""","=""1.08""","=""  59             :    14                       (7F)(3P*) 5D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5F*""","=""3""","=""""","=""2.536630""","=""""","=""""","=""0.09694""","=""1.295""","=""  55             :    26                       (7F)(3P*) 5D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5F*""","=""5""","=""""","=""2.704063""","=""""","=""""","=""0.16743""","=""1.41""","=""  56             :    14  4f5.(6H*).5d.6s2     7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""2""","=""""","=""2.356880""","=""""","=""""","=""-0.34718""","=""0.945""","=""  37  7G*        :    28                       (6H*) 7F*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""3""","=""""","=""2.381748""","=""""","=""""","=""0.02487""","=""1.27""","=""  22  7H*        :    16                       (6H*) 7F*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7G*""","=""3""","=""""","=""2.452032""","=""""","=""""","=""0.07028""","=""1.15""","=""  52             :    22  4f6.(7F).6s.6p.(1P*) 7G*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5F*""","=""5""","=""""","=""""","=""""","=""""","=""""","=""""","=""  28             :    20                       (6H*) 5I*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5F*""","=""1""","=""""","=""2.490970""","=""""","=""""","=""""","=""0.09""","=""  55             :    12                       (6H*) 7G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5F*""","=""2""","=""""","=""2.574262""","=""""","=""""","=""0.08329""","=""0.99""","=""  53             :    11  4f6.(7F).6s.6p.(1P*) 7G*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5F*""","=""3""","=""""","=""2.690567""","=""""","=""""","=""0.11631""","=""1.235""","=""  46             :    15                       (6H*) 7G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5F*""","=""4""","=""""","=""2.838376""","=""""","=""""","=""0.14781""","=""1.345""","=""  32             :    20                       (6H*) 5G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""4""","=""""","=""2.528865""","=""""","=""""","=""-0.30951""","=""1.405""","=""  24  7F*        :    14  4f6.(7F).6s.6p.(3P*) 5F*           ""","="""""
"=""""","=""*""","=""6""","=""""","=""2.553214""","=""""","=""""","=""0.02435""","=""1.23""","=""                                                             ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""4""","=""""","=""2.568064""","=""""","=""""","=""0.01485""","=""1.29""","=""  37  7G*        :    22  4f6.(7F).6s.6p.(1P*) 7G*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7D*""","=""1""","=""""","=""2.627681""","=""""","=""""","=""0.05962""","=""2.93""","=""  87             :     8  4f5.(6F*).5d.6s2     7D*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7D*""","=""2""","=""""","=""2.704495""","=""""","=""""","=""0.07681""","=""1.94""","=""  85             :     8  4f5.(6F*).5d.6s2     7D*           ""","="""""
